id	year	group	 NDA 	 A_inverse 	 REV_REC_diff 	PPE
11658	1973	Food processing and beverage	-0.0206	0.0017	0.1859	0.6549
10479	1973	Food processing and beverage	-0.0228	0.0030	-0.0310	0.9883
58982	1973	Food processing and beverage	-0.0248	0.0063	0.6000	1.3473
43609	1973	Food processing and beverage	-0.0236	0.0052	0.2410	0.5887
14218	1973	Food processing and beverage	-0.0254	0.0004	0.1046	0.7475
59416	1973	Food processing and beverage	-0.0258	0.0036	0.0728	1.0081
13354	1973	Food processing and beverage	-0.0266	0.0010	0.1121	0.6545
48531	1973	Food processing and beverage	-0.0280	0.0215	0.2684	1.0704
26526	1973	Food processing and beverage	-0.0285	0.0081	0.3448	1.0249
22648	1973	Food processing and beverage	-0.0313	0.0277	0.7225	0.5593
50112	1973	Food processing and beverage	-0.0314	0.0114	0.3723	0.7719
45567	1973	Food processing and beverage	-0.0310	0.0039	0.4332	0.3534
50833	1973	Food processing and beverage	-0.0356	0.0881	0.6371	0.7047
35246	1973	Food processing and beverage	-0.0373	0.0555	0.1671	0.9508
47562	1973	Food processing and beverage	-0.0330	0.0050	0.0528	0.5539
59468	1973	Food processing and beverage	-0.0354	0.0201	0.2360	1.1191
19174	1973	Food processing and beverage	-0.0352	0.0047	0.4006	0.6944
51465	1973	Food processing and beverage	-0.0402	0.0124	0.2239	0.7858
58392	1973	Food processing and beverage	-0.0461	0.0562	1.5897	1.1158
15472	1973	Food processing and beverage	-0.0403	0.0059	0.1305	0.8652
48734	1973	Food processing and beverage	-0.0444	0.0641	0.5342	1.1569
37751	1973	Food processing and beverage	-0.0405	0.0087	0.2911	0.8017
27765	1973	Food processing and beverage	-0.0415	0.0779	-0.0228	0.9634
40707	1973	Food processing and beverage	-0.0414	0.0018	0.6641	0.6565
48013	1973	Food processing and beverage	-0.0517	0.0161	0.3295	0.9176
17938	1973	Food processing and beverage	-0.0452	0.0761	0.2794	1.1230
15326	1973	Food processing and beverage	-0.0488	0.0178	0.2306	0.9873
12837	1973	Food processing and beverage	-0.0482	0.0016	-0.0002	0.2581
11308	1973	Food processing and beverage	-0.0534	0.0008	0.2353	0.7248
63554	1973	Food processing and beverage	-0.0542	0.0174	0.6688	0.8143
33232	1973	Food processing and beverage	-0.0499	0.0285	0.7465	0.2878
62122	1973	Food processing and beverage	-0.0591	0.0810	-0.5287	1.1453
56152	1973	Food processing and beverage	-0.0725	0.0500	3.6428	1.3633
19756	1973	Food processing and beverage	-0.0580	0.0034	0.1109	0.4609
59184	1973	Food processing and beverage	-0.0641	0.0014	0.2008	1.2715
46252	1973	Food processing and beverage	-0.0612	0.0062	0.9802	0.4840
11843	1973	Food processing and beverage	-0.0691	0.0157	0.0779	0.5484
24555	1973	Food processing and beverage	-0.0733	0.0124	0.1495	0.9813
16360	1973	Food processing and beverage	-0.0851	0.0020	0.4788	0.8055
32256	1973	Food processing and beverage	-0.0749	0.0107	0.0416	0.1822
15660	1973	Food processing and beverage	-0.0798	0.0560	0.1213	1.1592
16600	1973	Food processing and beverage	-0.0759	0.0039	0.1064	0.7553
14816	1973	Food processing and beverage	-0.0801	0.0397	0.0690	0.9050
18570	1973	Food processing and beverage	-0.1032	0.1283	1.5485	1.1468
27481	1973	Food processing and beverage	-0.0965	0.0164	0.2189	1.4547
34139	1973	Food processing and beverage	-0.0970	0.0554	0.0709	1.1214
54906	1973	Food processing and beverage	-0.0924	0.0350	0.1540	0.7563
51925	1973	Food processing and beverage	-0.1044	0.0374	0.2191	0.7986
15843	1973	Food processing and beverage	-0.1026	0.0099	0.2205	1.2691
25320	1973	Food processing and beverage	-0.1090	0.0014	0.3007	0.9367
22920	1973	Food processing and beverage	-0.1140	0.0167	0.0862	0.5657
34367	1973	Food processing and beverage	-0.1629	0.0402	0.4171	0.8555
34454	1973	Food processing and beverage	-0.1609	0.0338	0.4542	0.8697
22429	1973	Food processing and beverage	-0.2272	0.0054	-0.1159	0.5198
60485	1974	Food processing and beverage	0.3422	0.0215	3.2369	0.4064
34454	1974	Food processing and beverage	0.2636	0.0391	-0.0007	1.2045
32520	1974	Food processing and beverage	0.4667	0.3365	6.5975	1.4051
43609	1974	Food processing and beverage	0.2367	0.0049	0.0807	0.5508
48734	1974	Food processing and beverage	0.2403	0.0520	0.9276	1.0554
11658	1974	Food processing and beverage	0.2205	0.0016	0.4026	0.6533
59890	1974	Food processing and beverage	0.2005	0.2485	1.0705	0.8246
56135	1974	Food processing and beverage	0.1714	0.0537	0.3603	0.5827
15077	1974	Food processing and beverage	0.1638	0.0102	0.3025	0.5489
27158	1974	Food processing and beverage	0.1381	0.0026	1.5387	0.5301
51722	1974	Food processing and beverage	0.1571	0.0599	2.9676	0.5351
12730	1974	Food processing and beverage	0.1339	0.0007	0.7479	0.7029
14816	1974	Food processing and beverage	0.1241	0.0390	0.3485	0.9313
19940	1974	Food processing and beverage	0.1271	0.0014	0.0498	0.4491
57939	1974	Food processing and beverage	0.1172	0.1485	0.3978	0.6542
30365	1974	Food processing and beverage	0.1224	0.0013	0.6358	0.5481
49023	1974	Food processing and beverage	0.1279	0.0177	7.2209	0.7519
20407	1974	Food processing and beverage	0.1103	0.0049	0.5102	0.6676
38324	1974	Food processing and beverage	0.1129	0.0019	0.5293	0.5297
54041	1974	Food processing and beverage	0.1068	0.0215	1.7872	0.5925
24539	1974	Food processing and beverage	0.1066	0.0016	0.3875	0.6935
32265	1974	Food processing and beverage	0.1017	0.0135	-1.3346	0.3659
22648	1974	Food processing and beverage	0.0986	0.0220	0.7855	0.5401
39853	1974	Food processing and beverage	0.0983	0.0059	1.5341	0.4941
13901	1974	Food processing and beverage	0.0967	0.0005	0.1676	0.4463
56900	1974	Food processing and beverage	0.0846	0.0794	-0.0086	0.2408
14218	1974	Food processing and beverage	0.0886	0.0004	0.4848	0.6963
40707	1974	Food processing and beverage	0.0765	0.0018	0.0790	0.6581
10225	1974	Food processing and beverage	0.0759	0.0005	0.1607	0.3547
13856	1974	Food processing and beverage	0.0784	0.0009	0.3577	0.5754
59619	1974	Food processing and beverage	0.0767	0.0175	0.5764	0.5583
52090	1974	Food processing and beverage	0.0739	0.0090	0.3992	0.5545
14533	1974	Food processing and beverage	0.0697	0.0012	0.4121	0.6417
34892	1974	Food processing and beverage	0.0672	0.0289	0.1666	0.6266
50112	1974	Food processing and beverage	0.0683	0.0108	0.7779	0.7942
22840	1974	Food processing and beverage	0.0606	0.0010	0.3512	0.5273
13311	1974	Food processing and beverage	0.0590	0.0011	0.4357	0.8047
19756	1974	Food processing and beverage	0.0562	0.0036	0.1099	0.5044
40512	1974	Food processing and beverage	0.0519	0.0332	2.0114	0.6038
28353	1974	Food processing and beverage	0.0534	0.0009	0.6877	0.7428
17670	1974	Food processing and beverage	0.0473	0.0140	0.0916	0.2492
55343	1974	Food processing and beverage	0.0508	0.0107	0.1645	0.3251
62958	1974	Food processing and beverage	0.0519	0.0196	2.3647	0.4640
23077	1974	Food processing and beverage	0.0482	0.0010	0.2509	0.5199
79231	1974	Food processing and beverage	0.0555	0.0102	0.9175	1.2136
10989	1974	Food processing and beverage	0.0468	0.0008	0.7522	0.8232
26825	1974	Food processing and beverage	0.0453	0.0021	0.4475	0.8490
21303	1974	Food processing and beverage	0.0421	0.0104	0.2832	0.7305
70149	1974	Food processing and beverage	0.0408	0.0112	0.5996	0.4609
74772	1974	Food processing and beverage	0.0388	0.0183	0.0844	0.6967
25320	1974	Food processing and beverage	0.0397	0.0014	0.3889	0.9881
41145	1974	Food processing and beverage	0.0379	0.0858	0.4762	0.6124
37640	1974	Food processing and beverage	0.0394	0.0325	1.8448	0.7222
16109	1974	Food processing and beverage	0.0354	0.0005	0.4017	0.6313
22429	1974	Food processing and beverage	0.0340	0.0068	0.6196	0.6878
15472	1974	Food processing and beverage	0.0347	0.0057	0.2137	0.8860
72988	1974	Food processing and beverage	0.0384	0.1064	0.9140	0.9787
34367	1974	Food processing and beverage	0.0328	0.0353	0.4492	0.7474
12044	1974	Food processing and beverage	0.0305	0.0061	0.1091	0.3621
29946	1974	Food processing and beverage	0.0308	0.0041	0.1126	0.2701
13354	1974	Food processing and beverage	0.0296	0.0010	0.2453	0.6329
11308	1974	Food processing and beverage	0.0308	0.0007	0.2708	0.6891
42219	1974	Food processing and beverage	0.0288	0.0240	0.4274	0.7483
17953	1974	Food processing and beverage	0.0298	0.0007	0.5116	0.5790
16571	1974	Food processing and beverage	0.0230	0.0007	0.6253	0.6812
59468	1974	Food processing and beverage	0.0206	0.0193	0.7277	1.0916
59416	1974	Food processing and beverage	0.0163	0.0034	0.2982	1.0236
11498	1974	Food processing and beverage	0.0164	0.0193	0.2427	0.4094
48013	1974	Food processing and beverage	0.0108	0.0108	-0.2869	0.6785
10516	1974	Food processing and beverage	0.0118	0.0027	2.4896	0.5250
38922	1974	Food processing and beverage	0.0107	0.0175	0.2519	0.2338
12837	1974	Food processing and beverage	0.0107	0.0017	0.0544	0.2842
32256	1974	Food processing and beverage	0.0093	0.0105	0.0128	0.1844
50833	1974	Food processing and beverage	0.0090	0.0735	0.5142	0.6885
26710	1974	Food processing and beverage	0.0085	0.0008	0.0586	0.2257
63554	1974	Food processing and beverage	0.0085	0.0162	0.6571	0.7900
46447	1974	Food processing and beverage	0.0069	0.0009	0.1642	0.4538
25910	1974	Food processing and beverage	0.0047	0.0058	0.2814	0.6797
27510	1974	Food processing and beverage	0.0047	0.0062	-0.0462	0.6993
58077	1974	Food processing and beverage	0.0041	0.0163	0.3594	0.8100
58392	1974	Food processing and beverage	0.0039	0.0409	0.9719	0.8928
49437	1974	Food processing and beverage	0.0023	0.0034	0.3927	0.5934
51799	1974	Food processing and beverage	0.0016	0.0040	0.3826	0.9276
17938	1974	Food processing and beverage	0.0012	0.0683	0.0880	1.1100
42585	1974	Food processing and beverage	-0.0006	0.0213	0.4023	0.5689
46252	1974	Food processing and beverage	-0.0010	0.0065	0.7682	0.6529
65577	1974	Food processing and beverage	-0.0025	0.0341	0.1626	1.0698
59184	1974	Food processing and beverage	-0.0065	0.0013	0.5010	1.3218
45081	1974	Food processing and beverage	-0.0080	0.0022	0.2415	1.2631
41582	1974	Food processing and beverage	-0.0080	0.0064	0.1186	0.5593
29735	1974	Food processing and beverage	-0.0079	0.0155	-0.0250	0.3398
39263	1974	Food processing and beverage	-0.0095	0.0042	0.8618	1.0717
51465	1974	Food processing and beverage	-0.0092	0.0113	0.1675	0.7786
19887	1974	Food processing and beverage	-0.0138	0.0099	3.9733	1.0894
41291	1974	Food processing and beverage	-0.0119	0.1047	0.0838	0.2988
10727	1974	Food processing and beverage	-0.0168	0.0298	0.0286	0.5563
22277	1974	Food processing and beverage	-0.0181	0.0026	0.6132	0.3533
33013	1974	Food processing and beverage	-0.0193	0.0148	0.1273	0.4197
33232	1974	Food processing and beverage	-0.0189	0.0316	0.1064	0.3344
49031	1974	Food processing and beverage	-0.0218	0.0185	0.9357	0.9204
17267	1974	Food processing and beverage	-0.0224	0.0021	0.3256	0.6886
10479	1974	Food processing and beverage	-0.0265	0.0029	1.4459	0.9736
23106	1974	Food processing and beverage	-0.0222	0.0035	0.0641	0.9045
56864	1974	Food processing and beverage	-0.0252	0.0140	0.1099	0.6917
15326	1974	Food processing and beverage	-0.0284	0.0165	0.4325	1.0231
47562	1974	Food processing and beverage	-0.0292	0.0050	0.1319	0.5849
73542	1974	Food processing and beverage	-0.0309	0.0828	-0.6358	0.3761
62658	1974	Food processing and beverage	-0.0320	0.0043	0.7488	0.3616
35756	1974	Food processing and beverage	-0.0358	0.0197	0.5603	0.8476
56274	1974	Food processing and beverage	-0.0355	0.0051	1.5870	0.4476
56602	1974	Food processing and beverage	-0.0374	0.0332	-0.4084	0.5811
16360	1974	Food processing and beverage	-0.0388	0.0015	0.3591	0.6850
38608	1974	Food processing and beverage	-0.0422	0.0323	0.4366	0.9202
17831	1974	Food processing and beverage	-0.0425	0.0366	1.1234	0.9004
53129	1974	Food processing and beverage	-0.0416	0.0035	0.2947	0.4169
18570	1974	Food processing and beverage	-0.0467	0.0880	0.7359	1.0377
32870	1974	Food processing and beverage	-0.0458	0.0056	0.7319	0.7369
19174	1974	Food processing and beverage	-0.0436	0.0047	0.0780	0.7528
42315	1974	Food processing and beverage	-0.0445	0.0384	0.0455	0.9881
77730	1974	Food processing and beverage	-0.0450	0.0160	0.0790	0.5626
50068	1974	Food processing and beverage	-0.0490	0.0327	0.1355	1.1439
17144	1974	Food processing and beverage	-0.0517	0.0009	0.2949	0.6130
51925	1974	Food processing and beverage	-0.0576	0.0368	0.2734	0.8617
62122	1974	Food processing and beverage	-0.0507	0.0749	0.4008	1.0662
26526	1974	Food processing and beverage	-0.0532	0.0072	0.3685	0.8826
19764	1974	Food processing and beverage	-0.0516	0.0259	1.0467	0.4694
11894	1974	Food processing and beverage	-0.0522	0.0843	0.2806	0.8909
35246	1974	Food processing and beverage	-0.0570	0.0431	0.6577	0.7602
71192	1974	Food processing and beverage	-0.0627	0.0401	0.0311	0.5797
23683	1974	Food processing and beverage	-0.0597	0.0104	0.1863	0.8885
34139	1974	Food processing and beverage	-0.0862	0.0518	3.3041	1.1428
14955	1974	Food processing and beverage	-0.0620	0.0008	0.0368	0.4201
39344	1974	Food processing and beverage	-0.0836	0.0970	3.9348	0.9238
48531	1974	Food processing and beverage	-0.0732	0.0190	0.5528	1.2113
11843	1974	Food processing and beverage	-0.0690	0.0167	0.2475	0.6006
58982	1974	Food processing and beverage	-0.0775	0.0053	0.8786	1.2905
16600	1974	Food processing and beverage	-0.0838	0.0040	0.3207	0.7865
27481	1974	Food processing and beverage	-0.0809	0.0154	0.0504	1.3872
24555	1974	Food processing and beverage	-0.1036	0.0120	1.2645	0.9981
36281	1974	Food processing and beverage	-0.0848	0.0099	0.1853	0.3077
54552	1974	Food processing and beverage	-0.0851	0.0194	0.4475	0.7538
48953	1974	Food processing and beverage	-0.0908	0.0475	0.2864	0.7376
30112	1974	Food processing and beverage	-0.1101	0.0772	1.2406	0.7844
19271	1974	Food processing and beverage	-0.1148	0.2047	0.9720	1.0931
54906	1974	Food processing and beverage	-0.1081	0.0371	0.1985	0.8419
31958	1974	Food processing and beverage	-0.1166	0.0180	0.1912	0.5273
27765	1974	Food processing and beverage	-0.1201	0.0765	0.5115	1.0060
50729	1974	Food processing and beverage	-0.1164	0.0077	0.1799	0.6979
45567	1974	Food processing and beverage	-0.1385	0.0038	1.4149	0.3462
12271	1974	Food processing and beverage	-0.1179	0.0154	-0.2426	0.5100
31414	1974	Food processing and beverage	-0.1266	0.0169	0.4307	0.2500
17823	1974	Food processing and beverage	-0.1544	0.1843	1.5121	0.6858
37751	1974	Food processing and beverage	-0.1519	0.0085	1.3303	0.9982
15843	1974	Food processing and beverage	-0.1513	0.0104	0.6226	1.3505
57672	1974	Food processing and beverage	-0.1345	0.0204	0.2031	0.4146
56152	1974	Food processing and beverage	-0.1488	0.0332	0.2810	1.2045
70923	1974	Food processing and beverage	-0.1380	0.0238	-0.0494	0.4889
22948	1974	Food processing and beverage	-0.1603	0.0847	0.8844	0.4167
66561	1974	Food processing and beverage	-0.1721	0.2604	-0.1082	0.4924
54950	1974	Food processing and beverage	-0.1801	0.0078	0.1113	0.3927
68938	1974	Food processing and beverage	-0.2252	0.0129	5.0672	0.7635
55183	1974	Food processing and beverage	-0.1837	0.0360	0.8029	0.6292
53989	1974	Food processing and beverage	-0.2091	0.0454	-0.4047	0.2053
39328	1974	Food processing and beverage	-0.1883	0.0361	0.3551	0.3837
83994	1974	Food processing and beverage	-0.2039	0.1080	0.6018	0.6902
43589	1974	Food processing and beverage	-0.2107	0.0613	0.3997	0.5116
49736	1974	Food processing and beverage	-0.2458	0.0213	-0.2399	0.3952
15660	1974	Food processing and beverage	-0.2859	0.0494	0.5127	1.3411
22920	1974	Food processing and beverage	-0.4372	0.0166	11.3146	0.6105
57518	1974	Food processing and beverage	-0.3315	0.0496	0.2645	0.4078
22920	1975	Food processing and beverage	0.4295	0.0095	-0.7955	0.3932
39344	1975	Food processing and beverage	0.2485	0.0602	1.6698	0.8407
34139	1975	Food processing and beverage	0.1856	0.0292	0.9334	0.6959
31958	1975	Food processing and beverage	0.1852	0.0178	1.7727	0.5829
66561	1975	Food processing and beverage	0.1742	0.3040	0.4894	0.6514
57672	1975	Food processing and beverage	0.1762	0.0260	0.5593	0.5573
19887	1975	Food processing and beverage	0.1392	0.0062	-0.3213	0.7584
12044	1975	Food processing and beverage	0.1386	0.0059	0.3903	0.4307
73542	1975	Food processing and beverage	0.1244	0.0810	0.6989	0.4448
36281	1975	Food processing and beverage	0.1167	0.0099	-0.1981	0.3518
37824	1975	Food processing and beverage	0.1220	0.2629	-0.3731	0.4243
74772	1975	Food processing and beverage	0.0941	0.0172	0.0421	0.7385
43589	1975	Food processing and beverage	0.0928	0.0737	2.5191	0.7263
48734	1975	Food processing and beverage	0.0847	0.0366	0.0617	0.8000
58077	1975	Food processing and beverage	0.0804	0.0157	0.1859	0.8404
46252	1975	Food processing and beverage	0.0669	0.0053	1.5916	0.6478
68938	1975	Food processing and beverage	0.0573	0.0093	0.1322	0.6452
13901	1975	Food processing and beverage	0.0579	0.0004	0.2333	0.4433
45567	1975	Food processing and beverage	0.0502	0.0033	-0.1408	0.3031
32256	1975	Food processing and beverage	0.0517	0.0104	0.0404	0.1891
37640	1975	Food processing and beverage	0.0545	0.0262	3.2370	0.6069
49023	1975	Food processing and beverage	0.0538	0.0117	-0.2656	0.5445
24555	1975	Food processing and beverage	0.0469	0.0080	-0.1044	0.7137
46447	1975	Food processing and beverage	0.0508	0.0008	0.0487	0.4202
17823	1975	Food processing and beverage	0.0491	0.1423	-0.0434	0.5436
29735	1975	Food processing and beverage	0.0417	0.0164	0.1946	0.3588
27765	1975	Food processing and beverage	0.0317	0.0727	1.0048	1.1457
52090	1975	Food processing and beverage	0.0313	0.0073	0.2192	0.5237
62958	1975	Food processing and beverage	0.0306	0.0162	0.0091	0.4801
30112	1975	Food processing and beverage	0.0265	0.0678	0.0558	0.7891
19940	1975	Food processing and beverage	0.0246	0.0012	-0.0009	0.3946
12837	1975	Food processing and beverage	0.0240	0.0016	0.0852	0.2856
19271	1975	Food processing and beverage	0.0228	0.1718	0.5537	1.0175
29946	1975	Food processing and beverage	0.0208	0.0038	-0.3079	0.2648
37751	1975	Food processing and beverage	0.0200	0.0070	-0.2263	0.9133
51925	1975	Food processing and beverage	0.0179	0.0285	0.0938	0.7445
15077	1975	Food processing and beverage	0.0178	0.0080	0.1551	0.4860
38922	1975	Food processing and beverage	0.0138	0.0167	-0.1434	0.1918
72988	1975	Food processing and beverage	0.0110	0.0778	-0.1195	0.7732
